item set size (N),co-occurrence frequency,item 1 id,item 2 id,item 3 id
3,12,41,48,2475
3,12,39,48,5230
3,12,32,39,490
3,12,39,41,2299
3,12,39,41,274
3,12,41,117,475
3,12,32,41,1444
3,12,38,48,4779
3,12,39,48,7336
3,12,110,647,769
3,12,41,48,227
3,12,39,48,5169
3,12,39,48,2292
3,12,39,237,1393
3,12,38,39,1786
3,12,9,41,271
3,12,32,39,2049
3,12,39,48,5813
3,12,48,89,677
3,12,164,167,684
3,12,39,684,698
3,12,39,41,5700
3,12,39,48,5686
3,12,38,297,544
3,12,39,41,8068
3,12,18,48,65
3,12,39,48,655
3,12,39,48,4227
3,12,699,1533,1534
3,12,110,769,1034
3,12,38,48,5358
3,12,39,41,7975
3,12,32,39,1557
3,12,41,48,5194
3,12,39,170,769
3,12,32,39,6266
3,12,39,48,8590
3,12,38,41,1026
3,12,39,414,1371
3,12,39,41,8411
3,12,39,48,8771
3,12,38,41,549
3,12,39,41,8879
3,12,39,48,410
3,12,39,4650,8978
3,12,32,41,8985
3,12,39,9010,9011
3,12,39,48,6520
3,12,38,170,8978
3,12,39,48,1884
3,12,38,41,8691
3,12,39,41,4087
3,12,39,78,1593
3,12,38,48,8837
3,12,32,39,9169
3,12,32,39,2629
3,12,39,48,9046
3,12,38,39,292
3,12,39,65,103
3,12,39,41,8886
3,12,170,769,1034
3,12,39,5194,5943
3,12,38,48,9579
3,12,48,2061,3019
3,12,38,39,9617
3,12,41,200,623
3,12,38,39,2818
3,12,32,39,3539
3,12,48,9501,9669
3,12,48,623,3539
3,12,39,48,9540
3,12,39,623,9617
3,12,41,200,9617
3,12,38,41,1677
3,12,38,48,1677
3,12,39,48,4361
3,12,39,911,4070
3,12,39,200,225
3,12,41,911,2241
3,12,32,41,10170
3,12,39,48,10423
3,12,39,48,10451
3,12,39,48,10491
3,12,39,48,10526
3,12,48,10490,10525
3,12,39,41,10653
3,12,48,395,10753
3,12,39,395,10753
3,12,39,48,10868
3,12,32,41,10611
3,12,41,48,10687
3,12,38,39,509
3,11,38,42,44
3,11,36,39,42
3,11,39,48,81
3,11,36,39,79
3,11,48,89,94
3,11,39,48,99
3,11,39,48,173
3,11,32,41,176
3,11,41,48,174
3,11,36,39,242
3,11,38,39,236
3,11,36,38,267
3,11,32,48,276
3,11,38,39,287
3,11,37,48,147
3,11,41,48,368
3,11,38,60,371
3,11,39,48,367
3,11,39,370,371
3,11,48,89,379
3,11,11,39,65
3,11,48,89,186
3,11,48,101,413
3,11,48,147,464
3,11,32,48,152
3,11,41,48,152
3,11,41,170,225
3,11,48,338,544
3,11,39,48,567
3,11,39,41,565
3,11,32,48,491
3,11,32,39,552
3,11,38,48,581
3,11,39,41,636
3,11,41,89,110
3,11,38,48,640
3,11,39,41,678
3,11,39,48,685
3,11,41,48,687
3,11,39,41,687
3,11,39,683,684
3,11,32,39,704
3,11,38,41,715
3,11,41,48,733
3,11,38,41,734
3,11,38,48,723
3,11,38,39,723
3,11,39,48,733
3,11,36,41,740
3,11,39,48,738
3,11,39,48,728
3,11,19,39,420
3,11,39,48,773
3,11,37,38,110
3,11,11,41,225
3,11,39,561,796
3,11,39,41,797
3,11,41,48,797
3,11,38,41,150
3,11,48,89,812
3,11,38,39,330
3,11,41,48,854
3,11,39,48,359
3,11,39,255,479
3,11,48,65,913
3,11,38,39,914
3,11,38,39,209
3,11,32,41,927
3,11,32,39,441
3,11,32,39,390
3,11,38,41,348
3,11,39,41,422
3,11,32,39,927
3,11,38,39,927
3,11,39,170,589
3,11,39,41,960
3,11,39,41,1011
3,11,41,48,1011
3,11,178,806,1026
3,11,38,107,110
3,11,32,1045,1046
3,11,39,41,754
3,11,41,352,533
3,11,48,822,1083
3,11,48,101,1082
3,11,39,41,1031
3,11,38,39,1113
3,11,39,41,1112
3,11,39,41,1128
3,11,38,41,885
3,11,48,797,1153
3,11,36,39,55
3,11,38,48,1161
3,11,38,39,1172
3,11,39,123,475
3,11,23,48,604
3,11,39,48,1234
3,11,41,48,993
3,11,38,48,1082
3,11,39,48,1235
3,11,38,39,357
3,11,48,117,789
3,11,32,39,67
3,11,39,48,1248
3,11,32,48,550
3,11,32,48,67
3,11,39,475,789
3,11,32,48,1249
3,11,38,41,1277
3,11,36,38,338
3,11,39,48,1307
3,11,38,48,973
3,11,39,41,445
3,11,39,48,1312
3,11,39,48,1311
3,11,38,39,973
3,11,38,48,1313
3,11,39,48,1319
3,11,48,123,255
3,11,41,48,586
3,11,39,41,1385
3,11,41,308,1379
3,11,36,41,264
3,11,36,41,255
3,11,41,48,1421
3,11,39,41,719
3,11,41,48,1473
3,11,32,48,1476
3,11,32,39,1473
3,11,32,548,549
3,11,32,136,548
3,11,39,41,593
3,11,38,48,67
3,11,39,48,1530
3,11,38,39,1062
3,11,39,48,1588
3,11,48,533,592
3,11,32,39,1313
3,11,39,41,1587
3,11,36,38,479
3,11,39,41,1592
3,11,38,39,1596
3,11,41,48,1603
3,11,39,734,1146
3,11,48,60,589
3,11,39,60,589
3,11,38,41,1655
3,11,39,41,1656
3,11,32,39,1679
3,11,39,48,648
3,11,39,41,1689
3,11,39,41,1688
3,11,39,89,155
3,11,39,41,1700
3,11,41,48,1700
3,11,48,89,161
3,11,32,38,1590
3,11,39,41,1138
3,11,36,38,1214
3,11,41,48,1746
3,11,39,48,1748
3,11,39,48,1785
3,11,39,41,1810
3,11,38,48,414
3,11,41,48,915
3,11,39,48,1866
3,11,39,48,1864
3,11,32,41,1870
3,11,41,237,1327
3,11,38,89,101
3,11,38,41,1000
3,11,48,592,1327
3,11,39,101,544
3,11,39,48,1880
3,11,39,65,1578
3,11,41,48,1907
3,11,48,89,1578
3,11,39,48,1915
3,11,39,48,1912
3,11,48,65,571
3,11,41,48,1909
3,11,41,48,833
3,11,32,48,1922
3,11,32,48,1972
3,11,39,589,604
3,11,39,48,1265
3,11,39,48,274
3,11,31,39,310
3,11,39,41,1091
3,11,11,31,48
3,11,41,48,2161
3,11,41,48,451
3,11,41,48,2162
3,11,41,48,1159
3,11,41,110,237
3,11,38,39,2167
3,11,39,41,2170
3,11,39,41,2043
3,11,39,41,127
3,11,39,41,2216
3,11,39,45,249
3,11,41,48,2236
3,11,38,48,749
3,11,32,38,664
3,11,39,978,2259
3,11,39,675,2259
3,11,39,967,1060
3,11,36,39,255
3,11,41,48,2352
3,11,39,41,2351
3,11,36,39,589
3,11,39,48,1179
3,11,39,48,970
3,11,39,48,702
3,11,39,45,65
3,11,41,48,1456
3,11,38,48,164
3,11,48,110,270
3,11,38,39,2469
3,11,38,39,2480
3,11,38,48,2481
3,11,39,548,1327
3,11,39,1327,2329
3,11,32,41,2254
3,11,41,48,2436
3,11,41,48,615
3,11,39,48,2539
3,11,48,65,340
3,11,39,41,2546
3,11,48,352,1327
3,11,48,101,464
3,11,30,41,65
3,11,30,48,65
3,11,39,48,2595
3,11,39,255,1327
3,11,38,170,179
3,11,39,1327,1715
3,11,32,39,1297
3,11,32,48,2626
3,11,32,48,1297
3,11,48,2240,2629
3,11,39,48,1089
3,11,48,570,1872
3,11,48,89,396
3,11,39,41,1437
3,11,41,170,671
3,11,39,156,1327
3,11,38,39,671
3,11,38,41,671
3,11,41,48,2720
3,11,39,968,2506
3,11,32,48,1811
3,11,32,39,2506
3,11,32,48,2650
3,11,32,48,2506
3,11,41,271,310
3,11,41,79,271
3,11,41,48,1051
3,11,39,41,1775
3,11,48,89,740
3,11,32,48,598
3,11,38,41,350
3,11,48,94,604
3,11,38,39,1996
3,11,39,41,2795
3,11,48,89,1986
3,11,38,48,2708
3,11,48,89,1659
3,11,41,533,604
3,11,41,48,2708
3,11,48,438,2225
3,11,39,48,2446
3,11,38,39,550
3,11,32,48,2842
3,11,39,255,533
3,11,41,117,1198
3,11,39,170,976
3,11,39,170,1198
3,11,39,2853,2874
3,11,39,48,1409
3,11,38,39,878
3,11,38,41,425
3,11,48,438,475
3,11,48,310,1659
3,11,32,48,606
3,11,32,39,606
3,11,32,39,1316
3,11,39,101,675
3,11,32,39,2763
3,11,39,48,2706
3,11,32,39,599
3,11,39,41,626
3,11,39,48,1337
3,11,38,48,3021
3,11,48,136,548
3,11,32,39,2874
3,11,2,38,48
3,11,270,1043,3049
3,11,39,41,1864
3,11,270,1043,3046
3,11,237,270,1107
3,11,237,270,1043
3,11,32,1043,1107
3,11,38,39,2987
3,11,39,851,2987
3,11,39,41,3053
3,11,39,48,3057
3,11,41,48,1592
3,11,117,976,2425
3,11,39,48,3078
3,11,48,65,1986
3,11,39,237,1986
3,11,48,237,1986
3,11,39,41,3083
3,11,39,48,1829
3,11,39,41,3084
3,11,39,48,1430
3,11,39,48,3119
3,11,39,60,123
3,11,48,270,1004
3,11,41,270,1004
3,11,39,533,956
3,11,39,338,533
3,11,48,533,1121
3,11,41,65,533
3,11,48,65,961
3,11,41,48,1024
3,11,41,65,1121
3,11,48,65,2440
3,11,39,185,1991
3,11,39,271,1121
3,11,39,48,1290
3,11,48,60,201
3,11,48,201,1198
3,11,32,38,2505
3,11,39,201,1198
3,11,36,48,1578
3,11,38,48,1183
3,11,32,310,1198
3,11,48,310,1578
3,11,41,48,1085
3,11,41,48,1897
3,11,32,39,2599
3,11,39,147,1344
3,11,117,976,1249
3,11,32,38,1593
3,11,39,48,3246
3,11,39,48,3259
3,11,48,89,1080
3,11,36,38,1380
3,11,38,39,1080
3,11,38,39,3021
3,11,39,41,1779
3,11,41,48,3272
3,11,38,39,1698
3,11,39,41,153
3,11,41,79,89
3,11,39,48,3280
3,11,41,48,1253
3,11,39,41,1253
3,11,39,65,309
3,11,48,65,1379
3,11,48,65,1378
3,11,32,65,1327
3,11,48,65,123
3,11,39,48,3294
3,11,48,201,1859
3,11,39,48,3351
3,11,39,48,2501
3,11,31,39,225
3,11,39,48,468
3,11,32,48,2201
3,11,9,41,1121
3,11,39,48,3409
3,11,39,41,2323
3,11,41,48,1767
3,11,39,48,3080
3,11,39,89,1938
3,11,41,48,3410
3,11,48,310,812
3,11,41,48,3435
3,11,39,48,1725
3,11,48,727,772
3,11,39,48,3463
3,11,48,136,610
3,11,48,147,548
3,11,38,39,610
3,11,39,548,610
3,11,38,48,610
3,11,39,107,2011
3,11,48,548,2011
3,11,41,548,611
3,11,39,136,610
3,11,32,38,2951
3,11,39,48,3493
3,11,41,48,108
3,11,39,41,3472
3,11,38,39,2492
3,11,32,38,301
3,11,38,48,887
3,11,38,39,151
3,11,32,36,225
3,11,41,48,3546
3,11,39,41,3546
3,11,41,48,207
3,11,41,48,1250
3,11,38,41,2673
3,11,37,38,286
3,11,36,41,286
3,11,32,41,504
3,11,39,41,3564
3,11,41,48,460
3,11,39,41,460
3,11,38,39,2726
3,11,19,48,310
3,11,39,185,604
3,11,19,39,310
3,11,38,48,2983
3,11,39,41,1781
3,11,32,48,1781
3,11,32,39,1781
3,11,48,225,1135
3,11,39,1135,1146
3,11,38,41,389
3,11,38,225,286
3,11,36,38,790
3,11,41,48,2471
3,11,39,783,1121
3,11,39,41,3364
3,11,48,783,1121
3,11,32,48,1994
3,11,39,48,2776
3,11,39,48,3690
3,11,39,48,3688
3,11,48,94,1859
3,11,32,48,713
3,11,32,38,570
3,11,32,961,1067
3,11,48,237,3270
3,11,48,237,772
3,11,39,41,287
3,11,39,2118,2238
3,11,32,38,976
3,11,38,41,3774
3,11,32,38,535
3,11,39,48,1484
3,11,48,533,1600
3,11,39,48,3778
3,11,39,41,1980
3,11,39,48,3772
3,11,48,65,1004
3,11,32,48,647
3,11,38,39,483
3,11,32,48,1384
3,11,39,48,3845
3,11,39,110,310
3,11,39,41,1981
3,11,39,41,3853
3,11,39,48,2570
3,11,39,89,855
3,11,39,237,264
3,11,38,48,3102
3,11,39,48,3917
3,11,39,48,3923
3,11,39,48,3925
3,11,39,41,3925
3,11,39,48,3929
3,11,32,48,3964
3,11,39,48,3782
3,11,36,38,103
3,11,41,237,352
3,11,39,352,3966
3,11,39,41,2592
3,11,39,48,3980
3,11,38,39,1404
3,11,39,48,621
3,11,32,48,2843
3,11,48,258,1867
3,11,9,48,258
3,11,48,604,1867
3,11,38,39,597
3,11,39,41,3308
3,11,41,2990,3693
3,11,36,41,60
3,11,38,60,170
3,11,36,38,1121
3,11,41,60,1121
3,11,18,36,38
3,11,38,39,1372
3,11,32,39,801
3,11,39,60,94
3,11,39,60,170
3,11,41,48,1180
3,11,39,41,1180
3,11,38,48,2046
3,11,39,237,269
3,11,39,189,237
3,11,39,271,604
3,11,39,79,1198
3,11,32,39,476
3,11,32,1233,1765
3,11,39,258,475
3,11,39,41,326
3,11,39,589,1327
3,11,32,48,3678
3,11,39,48,4061
3,11,32,48,1260
3,11,32,39,444
3,11,39,48,3866
3,11,48,225,1121
3,11,39,48,4015
3,11,39,41,2910
3,11,41,48,4011
3,11,32,179,301
3,11,41,89,824
3,11,48,824,2329
3,11,48,201,4143
3,11,48,89,1930
3,11,48,65,1144
3,11,41,48,4026
3,11,39,48,113
3,11,32,39,2638
3,11,39,48,3074
3,11,32,48,4164
3,11,41,48,2297
3,11,41,48,1569
3,11,41,48,4170
3,11,48,170,3270
3,11,39,237,3270
3,11,39,547,4170
3,11,48,352,1198
3,11,32,41,2250
3,11,39,286,1327
3,11,48,136,961
3,11,39,48,4218
3,11,39,310,1233
3,11,38,39,406
3,11,39,41,3569
3,11,39,48,4237
3,11,32,39,3250
3,11,32,48,220
3,11,41,48,943
3,11,39,783,2238
3,11,48,270,438
3,11,39,48,4245
3,11,39,41,4162
3,11,32,39,1282
3,11,39,225,1214
3,11,48,1214,1327
3,11,39,604,1327
3,11,32,39,911
3,11,32,39,1768
3,11,32,48,2879
3,11,48,408,704
3,11,41,167,682
3,11,32,39,984
3,11,15,39,1294
3,11,41,48,116
3,11,32,910,956
3,11,39,65,548
3,11,39,48,506
3,11,32,48,2267
3,11,32,1080,1379
3,11,41,48,4257
3,11,39,41,498
3,11,32,39,2267
3,11,48,345,2267
3,11,32,1269,1379
3,11,32,309,1269
3,11,41,48,1380
3,11,24,32,39
3,11,48,310,2284
3,11,32,39,1819
3,11,39,189,310
3,11,32,48,2550
3,11,41,94,310
3,11,32,39,2064
3,11,24,32,48
3,11,32,41,334
3,11,32,65,170
3,11,41,3735,3977
3,11,9,48,185
3,11,39,201,249
3,11,39,41,285
3,11,41,352,475
3,11,38,39,2110
3,11,41,170,956
3,11,41,48,4411
3,11,32,39,2080
3,11,32,38,536
3,11,39,48,1295
3,11,32,48,1048
3,11,41,48,1048
3,11,39,237,694
3,11,39,48,3783
3,11,39,94,1368
3,11,48,297,522
3,11,39,41,2249
3,11,38,39,4011
3,11,32,48,3735
3,11,39,48,4124
3,11,32,41,2091
3,11,32,41,2325
3,11,39,48,4525
3,11,39,48,421
3,11,39,117,1659
3,11,39,41,2059
3,11,39,41,4544
3,11,48,101,271
3,11,39,48,1112
3,11,32,48,2764
3,11,41,237,1344
3,11,39,41,3504
3,11,39,41,4556
3,11,41,48,3053
3,11,39,41,1089
3,11,41,48,540
3,11,48,89,479
3,11,39,60,2793
3,11,41,604,1146
3,11,48,175,2991
3,11,48,65,1976
3,11,39,65,1976
3,11,39,48,2031
3,11,38,170,855
3,11,38,48,1113
3,11,39,65,3270
3,11,38,39,3735
3,11,41,48,1625
3,11,39,3059,4567
3,11,41,48,4640
3,11,41,48,975
3,11,41,48,4567
3,11,32,48,1316
3,11,41,48,3965
3,11,48,89,2492
3,11,32,39,423
3,11,48,89,1600
3,11,38,170,260
3,11,38,41,4111
3,11,41,536,4111
3,11,48,604,1146
3,11,38,48,1192
3,11,32,48,4072
3,11,39,48,3642
3,11,39,89,260
3,11,39,1121,1233
3,11,38,48,3840
3,11,38,39,3840
3,11,32,39,737
3,11,32,41,374
3,11,39,48,4160
3,11,39,3693,3977
3,11,39,2990,3977
3,11,32,48,1107
3,11,39,310,2011
3,11,48,310,2091
3,11,39,48,3215
3,11,48,310,2011
3,11,38,39,2091
3,11,39,48,2423
3,11,39,166,683
3,11,39,48,3304
3,11,32,48,3693
3,11,32,48,1318
3,11,38,846,1344
3,11,48,123,438
3,11,41,48,3083
3,11,41,48,4004
3,11,41,48,3551
3,11,39,687,4833
3,11,39,165,2034
3,11,48,310,548
3,11,39,267,310
3,11,32,39,3503
3,11,39,48,2447
3,11,41,550,976
3,11,32,41,840
3,11,48,272,1333
3,11,39,589,2599
3,11,32,41,865
3,11,39,170,352
3,11,41,48,3458
3,11,39,170,1859
3,11,2,38,41
3,11,39,101,589
3,11,48,225,592
3,11,48,186,592
3,11,39,699,1534
3,11,32,48,2374
3,11,39,255,592
3,11,32,48,1602
3,11,32,225,237
3,11,48,699,1534
3,11,38,39,199
3,11,38,48,2210
3,11,38,39,2210
3,11,39,41,4911
3,11,48,179,1121
3,11,39,48,3345
3,11,36,48,264
3,11,38,39,4389
3,11,39,258,1619
3,11,39,48,1073
3,11,32,39,4207
3,11,39,48,2233
3,11,32,48,1619
3,11,38,48,837
3,11,32,41,703
3,11,32,48,1086
3,11,32,39,4969
3,11,32,39,791
3,11,32,41,1354
3,11,32,48,1342
3,11,32,41,199
3,11,32,48,199
3,11,32,48,4975
3,11,32,41,842
3,11,32,39,83
3,11,39,175,1354
3,11,32,65,271
3,11,39,4973,4974
3,11,41,3402,3535
3,11,48,352,749
3,11,39,48,4981
3,11,39,41,1139
3,11,32,41,414
3,11,39,170,647
3,11,39,89,956
3,11,48,269,338
3,11,38,41,440
3,11,41,690,2413
3,11,39,865,2516
3,11,39,310,865
3,11,32,39,3946
3,11,39,48,1703
3,11,32,39,40
3,11,32,41,2822
3,11,41,48,493
3,11,39,225,4198
3,11,32,39,4198
3,11,39,41,3221
3,11,38,170,267
3,11,32,38,267
3,11,38,41,171
3,11,39,110,267
3,11,32,48,495
3,11,41,48,3988
3,11,32,39,4945
3,11,41,48,2126
3,11,32,48,2126
3,11,32,48,2847
3,11,38,41,276
3,11,38,79,110
3,11,41,79,101
3,11,41,783,1859
3,11,41,352,783
3,11,48,464,592
3,11,32,38,544
3,11,39,48,2891
3,11,38,39,204
3,11,36,38,3270
3,11,38,39,749
3,11,48,279,310
3,11,39,279,310
3,11,39,48,3533
3,11,48,297,1393
3,11,48,271,475
3,11,48,271,2958
3,11,48,1715,2325
3,11,39,475,2958
3,11,48,475,2325
3,11,48,475,1715
3,11,39,41,1762
3,11,41,48,2624
3,11,39,48,3912
3,11,41,48,3678
3,11,38,41,1013
3,11,31,39,79
3,11,38,39,2528
3,11,39,48,4563
3,11,32,48,3611
3,11,32,48,652
3,11,32,41,4304
3,11,48,338,2118
3,11,39,42,48
3,11,41,48,5154
3,11,48,65,374
3,11,39,65,766
3,11,41,65,878
3,11,41,48,5178
3,11,9,48,783
3,11,39,41,3845
3,11,32,39,4636
3,11,41,48,874
3,11,32,39,435
3,11,39,41,3983
3,11,48,1132,4197
3,11,32,48,1679
3,11,39,41,4148
3,11,41,48,4226
3,11,48,60,237
3,11,39,41,2378
3,11,48,449,592
3,11,32,39,2524
3,11,39,53,237
3,11,32,48,4209
3,11,39,237,413
3,11,41,48,1773
3,11,48,117,2633
3,11,41,117,2633
3,11,41,301,475
3,11,48,301,475
3,11,39,536,2130
3,11,39,41,2130
3,11,41,225,1966
3,11,41,1765,2425
3,11,41,110,3904
3,11,38,48,1596
3,11,41,225,3904
3,11,39,110,3904
3,11,41,48,2625
3,11,39,48,5316
3,11,32,39,3194
3,11,39,89,1859
3,11,48,225,352
3,11,41,48,5080
3,11,39,310,1004
3,11,41,60,65
3,11,39,237,846
3,11,39,48,2013
3,11,39,41,1064
3,11,41,48,5388
3,11,39,48,2820
3,11,39,41,2768
3,11,38,48,1877
3,11,38,39,1877
3,11,39,48,5406
3,11,39,255,522
3,11,30,41,310
3,11,48,310,727
3,11,41,66,310
3,11,38,41,811
3,11,48,170,258
3,11,38,48,811
3,11,39,48,4034
3,11,41,89,783
3,11,48,65,2168
3,11,39,41,5439
3,11,39,41,4764
3,11,48,89,1135
3,11,39,48,5439
3,11,39,48,4353
3,11,39,48,2084
3,11,3021,3055,4744
3,11,39,3055,4744
3,11,39,4360,4744
3,11,48,2084,4360
3,11,39,48,5472
3,11,48,208,1239
3,11,41,48,5478
3,11,39,48,5330
3,11,39,41,942
3,11,32,89,310
3,11,39,604,3270
3,11,38,39,2775
3,11,32,41,1624
3,11,32,39,1652
3,11,39,48,1708
3,11,41,65,3270
3,11,39,41,244
3,11,41,237,258
3,11,39,48,4203
3,11,39,48,3680
3,11,38,65,147
3,11,38,89,1121
3,11,41,548,2238
3,11,39,548,1344
3,11,41,258,1344
3,11,48,258,1344
3,11,32,41,1698
3,11,39,41,1332
3,11,48,65,2241
3,11,41,103,806
3,11,39,357,2034
3,11,48,166,167
3,11,41,164,166
3,11,41,48,5569
3,11,41,48,5563
3,11,39,48,119
3,11,30,48,89
3,11,41,310,798
3,11,41,48,4099
3,11,48,310,1422
3,11,41,48,697
3,11,39,41,2810
3,11,48,522,1715
3,11,39,48,4388
3,11,41,48,2810
3,11,39,48,5116
3,11,32,48,2523
3,11,37,41,237
3,11,39,571,1239
3,11,39,41,2475
3,11,39,117,1765
3,11,39,249,475
3,11,39,237,1144
3,11,32,39,2074
3,11,39,48,1981
3,11,39,449,1198
3,11,38,48,1360
3,11,32,39,4131
3,11,39,41,1890
3,11,41,1619,2383
3,11,48,604,2238
3,11,41,48,2283
3,11,39,89,3012
3,11,38,48,4899
3,11,41,48,4833
3,11,39,41,4057
3,11,39,110,3616
3,11,48,165,698
3,11,32,48,1280
3,11,39,164,698
3,11,41,48,1951
3,11,41,117,237
3,11,39,41,88
3,11,39,237,464
3,11,48,237,464
3,11,39,48,4127
3,11,48,310,549
3,11,48,79,310
3,11,41,798,2987
3,11,48,156,475
3,11,32,39,653
3,11,39,110,769
3,11,9,39,271
3,11,9,39,783
3,11,32,48,885
3,11,48,89,789
3,11,38,41,808
3,11,48,225,5728
3,11,39,4899,4913
3,11,48,89,264
3,11,32,38,783
3,11,32,39,764
3,11,48,65,1543
3,11,38,41,2080
3,11,39,225,1233
3,11,41,48,4886
3,11,38,89,310
3,11,39,89,1146
3,11,39,170,3616
3,11,38,41,576
3,11,39,41,816
3,11,38,41,2983
3,11,39,48,5781
3,11,39,310,348
3,11,32,39,1294
3,11,48,310,2440
3,11,39,41,4123
3,11,39,48,2949
3,11,41,60,225
3,11,32,48,2561
3,11,41,589,1062
3,11,39,48,3719
3,11,38,39,1568
3,11,11,39,718
3,11,39,1026,2991
3,11,178,1355,2991
3,11,178,1354,1355
3,11,178,225,2991
3,11,41,178,1354
3,11,48,225,533
3,11,36,38,1393
3,11,41,1765,1859
3,11,48,170,2238
3,11,48,101,570
3,11,41,89,208
3,11,48,475,878
3,11,41,201,208
3,11,39,89,345
3,11,41,101,208
3,11,39,161,271
3,11,32,39,3361
3,11,32,39,1318
3,11,38,237,310
3,11,32,39,1012
3,11,32,41,1012
3,11,32,39,4779
3,11,39,48,403
3,11,32,39,3405
3,11,175,225,2238
3,11,175,806,2238
3,11,38,175,2991
3,11,48,65,200
3,11,39,65,200
3,11,41,48,1688
3,11,39,48,5907
3,11,48,94,237
3,11,39,237,976
3,11,48,270,806
3,11,38,48,232
3,11,48,301,783
3,11,38,39,2552
3,11,39,76,1239
3,11,39,41,1540
3,11,41,48,4708
3,11,41,48,5127
3,11,39,41,5127
3,11,39,41,901
3,11,48,185,1327
3,11,39,824,1327
3,11,39,225,740
3,11,38,39,2669
3,11,39,48,1826
3,11,39,65,987
3,11,39,48,1022
3,11,39,48,5961
3,11,38,48,682
3,11,32,39,932
3,11,38,39,2290
3,11,48,225,4899
3,11,41,225,544
3,11,48,60,544
3,11,32,48,2800
3,11,39,48,614
3,11,39,208,396
3,11,352,1146,1859
3,11,39,41,1461
3,11,41,48,3047
3,11,38,39,5729
3,11,38,2238,5729
3,11,48,89,270
3,11,39,48,5968
3,11,39,110,249
3,11,38,110,1121
3,11,38,48,2856
3,11,38,39,1818
3,11,39,48,4120
3,11,48,117,185
3,11,39,48,1861
3,11,32,48,2115
3,11,39,48,3540
3,11,39,41,1546
3,11,32,48,2489
3,11,48,842,1355
3,11,175,842,1355
3,11,39,48,2119
3,11,39,255,271
3,11,48,255,271
3,11,39,48,1059
3,11,41,48,4771
3,11,41,48,2292
3,11,39,237,271
3,11,39,310,846
3,11,39,41,4165
3,11,39,41,2674
3,11,39,41,6161
3,11,38,39,458
3,11,38,48,458
3,11,41,48,409
3,11,39,41,409
3,11,39,48,3143
3,11,39,41,416
3,11,39,48,2733
3,11,41,48,3447
3,11,41,48,944
3,11,41,48,492
3,11,32,48,1833
3,11,48,271,5728
3,11,270,271,5728
3,11,39,48,922
3,11,32,39,1991
3,11,23,39,1198
3,11,107,548,1067
3,11,39,41,2220
3,11,39,48,1661
3,11,48,161,310
3,11,41,48,2214
3,11,39,41,1455
3,11,32,39,2424
3,11,39,76,2238
3,11,39,41,2313
3,11,38,41,1783
3,11,32,41,397
3,11,39,147,1198
3,11,41,147,1198
3,11,39,270,1146
3,11,39,237,2238
3,11,39,2046,2168
3,11,39,310,432
3,11,41,48,996
3,11,39,48,835
3,11,32,39,2011
3,11,32,1107,1384
3,11,32,270,1385
3,11,39,48,5563
3,11,9,39,1859
3,11,39,65,2284
3,11,23,41,65
3,11,48,65,675
3,11,39,623,4973
3,11,48,89,865
3,11,48,117,604
3,11,39,48,3951
3,11,39,48,6426
3,11,32,41,808
3,11,38,48,407
3,11,38,48,808
3,11,38,48,398
3,11,41,48,1104
3,11,39,352,1146
3,11,39,48,6485
3,11,39,185,789
3,11,32,41,1185
3,11,39,2623,4209
3,11,41,48,3035
3,11,32,41,739
3,11,39,41,5178
3,11,39,48,3853
3,11,48,1486,1677
3,11,39,48,2687
3,11,39,48,6602
3,11,39,41,907
3,11,32,39,651
3,11,48,1062,2599
3,11,41,89,117
3,11,39,846,976
3,11,48,1327,2958
3,11,32,65,824
3,11,41,48,1978
3,11,39,48,2463
3,11,39,48,1482
3,11,18,39,913
3,11,41,48,5096
3,11,39,41,5096
3,11,41,48,1675
3,11,39,48,1889
3,11,39,48,5952
3,11,32,39,2788
3,11,38,41,1269
3,11,48,475,913
3,11,32,3535,3537
3,11,32,39,2915
3,11,36,39,855
3,11,39,65,1987
3,11,39,48,5360
3,11,39,976,1146
3,11,39,48,3370
3,11,38,39,2113
3,11,39,41,4132
3,11,39,41,1548
3,11,38,170,846
3,11,36,309,1269
3,11,36,1080,1269
3,11,38,48,1867
3,11,39,41,3240
3,11,48,65,677
3,11,39,48,2614
3,11,39,48,2335
3,11,39,41,3372
3,11,38,48,133
3,11,48,1219,4486
3,11,41,48,1219
3,11,48,197,5782
3,11,32,48,4221
3,11,39,48,2220
3,11,12,32,48
3,11,39,41,4677
3,11,39,272,2186
3,11,38,41,2399
3,11,41,1067,2011
3,11,32,39,1638
3,11,32,48,3361
3,11,39,48,4405
3,11,38,39,435
3,11,38,39,3502
3,11,39,41,2967
3,11,48,65,204
3,11,48,204,1486
3,11,39,208,1327
3,11,39,544,604
3,11,38,39,4883
3,11,39,48,5618
3,11,41,48,59
3,11,41,3535,3537
3,11,39,41,3811
3,11,32,41,1027
3,11,41,48,7068
3,11,32,48,805
3,11,41,48,431
3,11,32,48,2393
3,11,38,48,766
3,11,39,41,2393
3,11,107,136,549
3,11,39,310,979
3,11,48,310,979
3,11,32,41,4650
3,11,39,475,910
3,11,39,570,1327
3,11,39,48,6242
3,11,39,41,2446
3,11,39,48,1407
3,11,39,89,297
3,11,39,255,1146
3,11,32,48,2669
3,11,48,310,570
3,11,32,48,4056
3,11,32,41,2344
3,11,32,39,4269
3,11,39,41,7205
3,11,9,48,3270
3,11,32,39,4187
3,11,39,48,7267
3,11,39,48,5210
